,Temperature_1,Temperature_2,Humidity_1,Humidity_2,Flow,Time,Temperature_Difference,PWM,Flow_Estimate,Target_Delta_T,Controller_Output_P,Controller_Output_I,Controller_Output_D,Controller_Output
124,19.393997192382812,53.75526428222656,0.0,0.0,59.99116897583008,1613225555.956156,34.36126708984375,1.0,81.37321970257784,6,0,0,0,0
125,19.377975463867188,53.97956848144531,0.0,0.0,59.97812271118164,1613225556.243506,34.601593017578125,1.0,80.80804068010278,6,0,0,0,0
126,19.377975463867188,54.233245849609375,0.0,0.0,60.02212905883789,1613225556.5317981,34.85527038574219,1.0,80.21991811328981,6,0,0,0,0
127,19.393997192382812,54.46022033691406,0.0,0.0,60.01276397705078,1613225556.81889,35.06622314453125,1.0,79.7373279875702,6,0,0,0,0
128,19.377975463867188,54.72724914550781,0.0,0.0,59.954505920410156,1613225557.1065216,35.349273681640625,1.0,79.09885112046923,6,0,0,0,0
129,19.393997192382812,54.96490478515625,0.0,0.0,59.90846633911133,1613225557.3944495,35.57090759277344,1.0,78.60600488948066,6,0,0,0,0
130,19.393997192382812,55.17852783203125,0.0,0.0,60.03231430053711,1613225557.6826649,35.78453063964844,1.0,78.13675032704812,6,0,0,0,0
131,19.377975463867188,55.445556640625,0.0,0.0,59.99198532104492,1613225557.9702582,36.06758117675781,1.0,77.52355009497089,6,0,0,0,0
132,19.3646240234375,55.64048767089844,0.0,0.0,59.9479866027832,1613225558.2577653,36.27586364746094,1.0,77.07843880255957,6,0,0,0,0
133,19.393997192382812,55.84075927734375,0.0,0.0,59.94227981567383,1613225558.5460498,36.44676208496094,1.0,76.71701891221129,6,0,0,0,0
134,19.377975463867188,56.05171203613281,0.0,0.0,60.07305908203125,1613225558.8330443,36.673736572265625,1.0,76.24221575162166,6,0,0,0,0
135,19.393997192382812,56.27601623535156,0.0,0.0,60.064090728759766,1613225559.1215384,36.88201904296875,1.0,75.81165588855863,6,0,0,0,0
136,19.393997192382812,56.46026611328125,0.0,0.0,59.94635772705078,1613225559.4085636,37.06626892089844,1.0,75.43480953337452,6,0,0,0,0
137,19.393997192382812,56.6845703125,0.0,0.0,60.06980514526367,1613225559.696485,37.29057312011719,1.0,74.98106631813619,6,0,0,0,0
138,19.393997192382812,56.85279846191406,0.0,0.0,59.9989013671875,1613225559.9845712,37.45880126953125,1.0,74.64432500233617,6,0,0,0,0
139,19.420700073242188,57.09312438964844,0.0,0.0,59.9541015625,1613225560.2727377,37.67242431640625,1.0,74.22105125693024,6,0,0,0,0
140,19.4073486328125,57.26402282714844,0.0,0.0,59.98872375488281,1613225560.560256,37.85667419433594,1.0,73.8598145681577,6,0,0,0,0
141,19.4073486328125,57.458953857421875,0.0,0.0,60.013587951660156,1613225560.8480034,38.051605224609375,1.0,73.48144499177346,6,0,0,0,0
142,19.4073486328125,57.64320373535156,0.0,0.0,59.911720275878906,1613225561.1358783,38.23585510253906,1.0,73.12735464297589,6,0,0,0,0
143,19.420700073242188,57.84080505371094,0.0,0.0,59.99605178833008,1613225561.42353,38.42010498046875,1.0,72.7766604901843,6,0,0,0,0
144,19.4073486328125,58.03840637207031,0.0,0.0,60.141910552978516,1613225561.7107701,38.63105773925781,1.0,72.37924871312448,6,0,0,0,0
145,19.393997192382812,58.249359130859375,0.0,0.0,59.95613479614258,1613225561.9986153,38.85536193847656,1.0,71.96141784982281,6,0,0,0,0
146,19.4073486328125,58.430938720703125,0.0,0.0,59.99076843261719,1613225562.2870445,39.023590087890625,1.0,71.65119687510413,6,0,0,0,0
147,19.4073486328125,58.63121032714844,0.0,0.0,59.9541015625,1613225562.5745535,39.22386169433594,1.0,71.2853557854702,6,0,0,0,0
148,19.4073486328125,58.81278991699219,0.0,0.0,59.9565315246582,1613225562.8623357,39.40544128417969,1.0,70.95687410264767,6,0,0,0,0
149,19.4073486328125,59.01039123535156,0.0,0.0,59.952056884765625,1613225563.1499405,39.60304260253906,1.0,70.60283130825782,6,0,0,0,0
150,19.420700073242188,59.135894775390625,0.0,0.0,60.05717468261719,1613225563.4380186,39.71519470214844,1.0,70.40345533065097,6,0,0,0,0
151,19.420700073242188,59.33616638183594,0.0,0.0,60.05717468261719,1613225563.7253458,39.91546630859375,1.0,70.05021348225661,6,0,0,0,0
152,19.434051513671875,59.50439453125,0.0,0.0,60.03516387939453,1613225564.0137253,40.070343017578125,1.0,69.77946095780166,6,0,0,0,0
153,19.420700073242188,59.659271240234375,0.0,0.0,60.06980514526367,1613225564.3016136,40.23857116699219,1.0,69.48772918792035,6,0,0,0,0
154,19.420700073242188,59.84352111816406,0.0,0.0,59.99443054199219,1613225564.5895498,40.422821044921875,1.0,69.17099954635829,6,0,0,0,0
155,19.420700073242188,60.02510070800781,0.0,0.0,60.03068542480469,1613225564.8768933,40.604400634765625,1.0,68.86167244066631,6,0,0,0,0
156,19.4073486328125,60.17997741699219,0.0,0.0,59.991573333740234,1613225565.164586,40.77262878417969,1.0,68.57754870212665,6,0,0,0,0
157,19.393997192382812,60.364227294921875,0.0,0.0,60.01847457885742,1613225565.4518921,40.97023010253906,1.0,68.24679600682865,6,0,0,0,0
158,19.420700073242188,60.535125732421875,0.0,0.0,60.10443115234375,1613225565.7401037,41.11442565917969,1.0,68.00744243247203,6,0,0,0,0
159,19.434051513671875,60.68733215332031,0.0,0.0,59.991580963134766,1613225566.0279775,41.25328063964844,1.0,67.77853525359387,6,0,0,0,0
160,19.420700073242188,60.84220886230469,0.0,0.0,59.908878326416016,1613225566.3156593,41.4215087890625,1.0,67.50326141908018,6,0,0,0,0
161,19.4073486328125,61.01043701171875,0.0,0.0,59.96428298950195,1613225566.60304,41.60308837890625,1.0,67.20863871198792,6,0,0,0,0
162,19.393997192382812,61.165313720703125,0.0,0.0,60.048614501953125,1613225566.8907948,41.77131652832031,1.0,66.93796529647585,6,0,0,0,0
163,19.420700073242188,61.336212158203125,0.0,0.0,59.98506546020508,1613225567.1787019,41.91551208496094,1.0,66.7076888024955,6,0,0,0,0
164,19.434051513671875,61.47773742675781,0.0,0.0,59.91865539550781,1613225567.4660506,42.04368591308594,1.0,66.50432461942025,6,0,0,0,0
165,19.434051513671875,61.603240966796875,0.0,0.0,59.87791442871094,1613225567.7536635,42.169189453125,1.0,66.30639508186245,6,0,0,0,0
166,19.420700073242188,61.74476623535156,0.0,0.0,60.03273010253906,1613225568.042096,42.324066162109375,1.0,66.06375969291936,6,0,0,0,0
167,19.420700073242188,61.902313232421875,0.0,0.0,60.01723861694336,1613225568.329536,42.48161315917969,1.0,65.81875612123778,6,0,0,0,0
168,19.434051513671875,62.07054138183594,0.0,0.0,59.99687957763672,1613225568.6169293,42.63648986816406,1.0,65.5796700152046,6,0,0,0,0
169,19.420700073242188,62.18269348144531,0.0,0.0,60.02294921875,1613225568.9047258,42.761993408203125,1.0,65.38719814741924,6,0,0,0,0
170,19.420700073242188,62.308197021484375,0.0,0.0,59.98955535888672,1613225569.1934407,42.88749694824219,1.0,65.19585275716156,6,0,0,0,0
171,19.434051513671875,62.46307373046875,0.0,0.0,59.89216613769531,1613225569.4807115,43.029022216796875,1.0,64.98141933305025,6,0,0,0,0
172,19.434051513671875,62.59124755859375,0.0,0.0,59.93331527709961,1613225569.7682333,43.157196044921875,1.0,64.7884291011491,6,0,0,0,0
173,19.420700073242188,62.746124267578125,0.0,0.0,60.01479721069336,1613225570.0566254,43.32542419433594,1.0,64.53686231943124,6,0,0,0,0
174,19.420700073242188,62.9010009765625,0.0,0.0,60.078765869140625,1613225570.343694,43.48030090332031,1.0,64.30698219816814,6,0,0,0,0
175,19.420700073242188,63.02650451660156,0.0,0.0,60.00503158569336,1613225570.631794,43.605804443359375,1.0,64.12189780359901,6,0,0,0,0
176,19.420700073242188,63.152008056640625,0.0,0.0,59.961021423339844,1613225570.9190598,43.73130798339844,1.0,63.9378757484748,6,0,0,0,0
177,19.420700073242188,63.28285217285156,0.0,0.0,60.00991439819336,1613225571.207,43.862152099609375,1.0,63.747144230657,6,0,0,0,0
178,19.434051513671875,63.42170715332031,0.0,0.0,59.97487258911133,1613225571.4946702,43.98765563964844,1.0,63.56526383371406,6,0,0,0,0
179,19.420700073242188,63.563232421875,0.0,0.0,60.0555419921875,1613225571.7829463,44.14253234863281,1.0,63.342241312248014,6,0,0,0,0
180,19.420700073242188,63.68873596191406,0.0,0.0,60.01886749267578,1613225572.0706098,44.268035888671875,1.0,63.162660823547576,6,0,0,0,0
181,19.4500732421875,63.77418518066406,0.0,0.0,59.99524688720703,1613225572.3582847,44.32411193847656,1.0,63.08275143880787,6,0,0,0,0
182,19.4500732421875,63.92906188964844,0.0,0.0,60.03273010253906,1613225572.6455514,44.47898864746094,1.0,62.863096063683244,6,0,0,0,0
183,19.434051513671875,64.02786254882812,0.0,0.0,60.024173736572266,1613225572.9338992,44.59381103515625,1.0,62.701233001962386,6,0,0,0,0
184,19.420700073242188,64.16938781738281,0.0,0.0,59.976505279541016,1613225573.2211256,44.748687744140625,1.0,62.48422193178015,6,0,0,0,0
185,19.4073486328125,64.28153991699219,0.0,0.0,60.078758239746094,1613225573.5090039,44.87419128417969,1.0,62.309466892756426,6,0,0,0,0
186,19.463424682617188,64.39369201660156,0.0,0.01983642578125,60.078346252441406,1613225573.7966506,44.930267333984375,1.0,62.23170041202733,6,0,0,0,0
187,19.4500732421875,64.50851440429688,0.0,0.0,60.046173095703125,1613225574.084638,45.058441162109375,1.0,62.054675307145416,6,0,0,0,0
188,19.4500732421875,64.65003967285156,0.0,0.01983642578125,59.941471099853516,1613225574.3724015,45.19996643066406,1.0,61.860376388773666,6,0,0,0,0
189,19.4500732421875,64.74884033203125,0.0,0.0,59.9940185546875,1613225574.65973,45.29876708984375,1.0,61.72545337967294,6,0,0,0,0
190,19.434051513671875,64.86366271972656,0.0,0.0,60.03802490234375,1613225574.947518,45.42961120605469,1.0,61.547674785915,6,0,0,0,0
191,19.4500732421875,64.98916625976562,0.0,0.0,60.009098052978516,1613225575.2356622,45.539093017578125,1.0,61.399706293700696,6,0,0,0,0
192,19.4500732421875,65.13336181640625,0.0,0.0,59.94921875,1613225575.5234885,45.68328857421875,1.0,61.20590315248841,6,0,0,0,0
193,19.4500732421875,65.2294921875,0.0,0.0732421875,59.936988830566406,1613225575.8115354,45.7794189453125,1.0,61.07737932412341,6,0,0,0,0
